number,name,type1,type2,total,hp,attack,defense,sp_atk,sp_def,speed,generation,is_legendary,stat_tier,type1_encoded,has_second_type,hp_scaled,attack_scaled,defense_scaled,sp_atk_scaled,sp_def_scaled,speed_scaled,total_scaled
98,Krabby,Water,None,325,30,105,90,25,25,50,1,0,Weak,17,0,0.11417322834645668,0.5405405405405406,0.3469387755102041,0.08152173913043478,0.021739130434782608,0.23076923076923075,0.15789473684210528
99,Kingler,Water,None,475,55,130,115,50,50,75,1,0,Average,17,0,0.2125984251968504,0.6756756756756757,0.4489795918367347,0.21739130434782608,0.13043478260869565,0.358974358974359,0.3157894736842105
100,Voltorb,Electric,None,330,40,30,50,55,55,100,1,0,Weak,3,0,0.15354330708661418,0.13513513513513514,0.1836734693877551,0.24456521739130435,0.15217391304347827,0.4871794871794871,0.16315789473684209
100,Voltorb,Electric,Grass,330,40,30,50,55,55,100,1,0,Weak,3,1,0.15354330708661418,0.13513513513513514,0.1836734693877551,0.24456521739130435,0.15217391304347827,0.4871794871794871,0.16315789473684209
101,Electrode,Electric,None,490,60,50,70,80,80,150,1,0,Average,3,0,0.23228346456692914,0.24324324324324326,0.2653061224489796,0.3804347826086956,0.2608695652173913,0.7435897435897436,0.331578947368421
101,Electrode,Electric,Grass,490,60,50,70,80,80,150,1,0,Average,3,1,0.23228346456692914,0.24324324324324326,0.2653061224489796,0.3804347826086956,0.2608695652173913,0.7435897435897436,0.331578947368421
102,Exeggcute,Grass,Psychic,325,60,40,80,60,45,40,1,0,Weak,9,1,0.23228346456692914,0.1891891891891892,0.30612244897959184,0.2717391304347826,0.10869565217391305,0.1794871794871795,0.15789473684210528
103,Exeggutor,Grass,Psychic,530,95,95,85,125,75,55,1,0,Strong,9,1,0.3700787401574803,0.48648648648648657,0.326530612244898,0.625,0.2391304347826087,0.2564102564102564,0.37368421052631573
103,Exeggutor,Grass,Dragon,530,95,105,85,125,75,45,1,0,Strong,9,1,0.3700787401574803,0.5405405405405406,0.326530612244898,0.625,0.2391304347826087,0.20512820512820515,0.37368421052631573
104,Cubone,Ground,None,320,50,50,95,40,50,35,1,0,Weak,10,0,0.19291338582677164,0.24324324324324326,0.3673469387755102,0.16304347826086957,0.13043478260869565,0.15384615384615385,0.15263157894736842
105,Marowak,Ground,None,425,60,80,110,50,80,45,1,0,Average,10,0,0.23228346456692914,0.40540540540540543,0.4285714285714286,0.21739130434782608,0.2608695652173913,0.20512820512820515,0.26315789473684215
105,Marowak,Fire,Ghost,425,60,80,110,50,80,45,1,0,Average,6,1,0.23228346456692914,0.40540540540540543,0.4285714285714286,0.21739130434782608,0.2608695652173913,0.20512820512820515,0.26315789473684215
106,Hitmonlee,Fighting,None,455,50,120,53,35,110,87,1,0,Average,5,0,0.19291338582677164,0.6216216216216217,0.1959183673469388,0.1358695652173913,0.391304347826087,0.4205128205128205,0.2947368421052632
107,Hitmonchan,Fighting,None,455,50,105,79,35,110,76,1,0,Average,5,0,0.19291338582677164,0.5405405405405406,0.3020408163265306,0.1358695652173913,0.391304347826087,0.3641025641025641,0.2947368421052632
108,Lickitung,Normal,None,385,90,55,75,60,75,30,1,0,Weak,12,0,0.35039370078740156,0.2702702702702703,0.2857142857142857,0.2717391304347826,0.2391304347826087,0.12820512820512822,0.22105263157894736
109,Koffing,Poison,None,340,40,65,95,60,45,35,1,0,Weak,13,0,0.15354330708661418,0.32432432432432434,0.3673469387755102,0.2717391304347826,0.10869565217391305,0.15384615384615385,0.1736842105263158
110,Weezing,Poison,None,490,65,90,120,85,70,60,1,0,Average,13,0,0.25196850393700787,0.4594594594594595,0.46938775510204084,0.4076086956521739,0.2173913043478261,0.28205128205128205,0.331578947368421
110,Weezing,Poison,Fairy,490,65,90,120,85,70,60,1,0,Average,13,1,0.25196850393700787,0.4594594594594595,0.46938775510204084,0.4076086956521739,0.2173913043478261,0.28205128205128205,0.331578947368421
111,Rhyhorn,Ground,Rock,345,80,85,95,30,30,25,1,0,Weak,10,1,0.3110236220472441,0.43243243243243246,0.3673469387755102,0.10869565217391305,0.043478260869565216,0.10256410256410256,0.17894736842105266
112,Rhydon,Ground,Rock,485,105,130,120,45,45,40,1,0,Average,10,1,0.4094488188976378,0.6756756756756757,0.46938775510204084,0.19021739130434784,0.10869565217391305,0.1794871794871795,0.3263157894736842
113,Chansey,Normal,None,450,250,5,5,35,105,50,1,0,Average,12,0,0.9803149606299213,0.0,0.0,0.1358695652173913,0.3695652173913044,0.23076923076923075,0.2894736842105263
114,Tangela,Grass,None,435,65,55,115,100,40,60,1,0,Average,9,0,0.25196850393700787,0.2702702702702703,0.4489795918367347,0.48913043478260865,0.08695652173913043,0.28205128205128205,0.27368421052631575
115,Kangaskhan,Normal,None,490,105,95,80,40,80,90,1,0,Average,12,0,0.4094488188976378,0.48648648648648657,0.30612244897959184,0.16304347826086957,0.2608695652173913,0.4358974358974359,0.331578947368421
115,Kangaskhan,Normal,None,590,105,125,100,60,100,100,1,0,Strong,12,0,0.4094488188976378,0.6486486486486487,0.3877551020408163,0.2717391304347826,0.34782608695652173,0.4871794871794871,0.4368421052631578
116,Horsea,Water,None,295,30,40,70,70,25,60,1,0,Very Weak,17,0,0.11417322834645668,0.1891891891891892,0.2653061224489796,0.3260869565217391,0.021739130434782608,0.28205128205128205,0.1263157894736842
117,Seadra,Water,None,440,55,65,95,95,45,85,1,0,Average,17,0,0.2125984251968504,0.32432432432432434,0.3673469387755102,0.4619565217391304,0.10869565217391305,0.41025641025641024,0.2789473684210526
118,Goldeen,Water,None,320,45,67,60,35,50,63,1,0,Weak,17,0,0.1732283464566929,0.33513513513513515,0.22448979591836737,0.1358695652173913,0.13043478260869565,0.29743589743589743,0.15263157894736842
119,Seaking,Water,None,450,80,92,65,65,80,68,1,0,Average,17,0,0.3110236220472441,0.4702702702702703,0.2448979591836735,0.29891304347826086,0.2608695652173913,0.32307692307692304,0.2894736842105263
120,Staryu,Water,None,340,30,45,55,70,55,85,1,0,Weak,17,0,0.11417322834645668,0.21621621621621623,0.20408163265306126,0.3260869565217391,0.15217391304347827,0.41025641025641024,0.1736842105263158
121,Starmie,Water,Psychic,520,60,75,85,100,85,115,1,0,Strong,17,1,0.23228346456692914,0.3783783783783784,0.326530612244898,0.48913043478260865,0.28260869565217395,0.5641025641025641,0.3631578947368421
122,Mr. Mime,Psychic,Fairy,460,40,45,65,100,120,90,1,0,Average,14,1,0.15354330708661418,0.21621621621621623,0.2448979591836735,0.48913043478260865,0.43478260869565216,0.4358974358974359,0.30000000000000004
122,Mr. Mime,Ice,Psychic,460,50,65,65,90,90,100,1,0,Average,11,1,0.19291338582677164,0.32432432432432434,0.2448979591836735,0.43478260869565216,0.30434782608695654,0.4871794871794871,0.30000000000000004
123,Scyther,Bug,Flying,500,70,110,80,55,80,105,1,0,Strong,0,1,0.27165354330708663,0.5675675675675675,0.30612244897959184,0.24456521739130435,0.2608695652173913,0.5128205128205128,0.3421052631578947
124,Jynx,Ice,Psychic,455,65,50,35,115,95,95,1,0,Average,11,1,0.25196850393700787,0.24324324324324326,0.12244897959183676,0.5706521739130435,0.32608695652173914,0.4615384615384615,0.2947368421052632
125,Electabuzz,Electric,None,490,65,83,57,95,85,105,1,0,Average,3,0,0.25196850393700787,0.42162162162162165,0.2122448979591837,0.4619565217391304,0.28260869565217395,0.5128205128205128,0.331578947368421
126,Magmar,Fire,None,495,65,95,57,100,85,93,1,0,Average,6,0,0.25196850393700787,0.48648648648648657,0.2122448979591837,0.48913043478260865,0.28260869565217395,0.4512820512820513,0.33684210526315783
127,Pinsir,Bug,None,500,65,125,100,55,70,85,1,0,Strong,0,0,0.25196850393700787,0.6486486486486487,0.3877551020408163,0.24456521739130435,0.2173913043478261,0.41025641025641024,0.3421052631578947
127,Pinsir,Bug,Flying,600,65,155,120,65,90,105,1,0,Uber,0,1,0.25196850393700787,0.810810810810811,0.46938775510204084,0.29891304347826086,0.30434782608695654,0.5128205128205128,0.4473684210526315
128,Tauros,Normal,None,490,75,100,95,40,70,110,1,0,Average,12,0,0.29133858267716534,0.5135135135135136,0.3673469387755102,0.16304347826086957,0.2173913043478261,0.5384615384615384,0.331578947368421
128,Tauros,Fighting,None,490,75,110,105,30,70,100,1,0,Average,5,0,0.29133858267716534,0.5675675675675675,0.40816326530612246,0.10869565217391305,0.2173913043478261,0.4871794871794871,0.331578947368421
128,Tauros,Fighting,Fire,490,75,110,105,30,70,100,1,0,Average,5,1,0.29133858267716534,0.5675675675675675,0.40816326530612246,0.10869565217391305,0.2173913043478261,0.4871794871794871,0.331578947368421
128,Tauros,Fighting,Water,490,75,110,105,30,70,100,1,0,Average,5,1,0.29133858267716534,0.5675675675675675,0.40816326530612246,0.10869565217391305,0.2173913043478261,0.4871794871794871,0.331578947368421
129,Magikarp,Water,None,200,20,10,55,15,20,80,1,0,Very Weak,17,0,0.07480314960629922,0.02702702702702703,0.20408163265306126,0.027173913043478264,0.0,0.3846153846153846,0.02631578947368421
130,Gyarados,Water,Flying,540,95,125,79,60,100,81,1,0,Strong,17,1,0.3700787401574803,0.6486486486486487,0.3020408163265306,0.2717391304347826,0.34782608695652173,0.38974358974358975,0.38421052631578945
130,Gyarados,Water,Dark,640,95,155,109,70,130,81,1,0,Uber,17,1,0.3700787401574803,0.810810810810811,0.4244897959183674,0.3260869565217391,0.47826086956521735,0.38974358974358975,0.4894736842105263
131,Lapras,Water,Ice,535,130,85,80,85,95,60,1,0,Strong,17,1,0.5078740157480315,0.43243243243243246,0.30612244897959184,0.4076086956521739,0.32608695652173914,0.28205128205128205,0.3789473684210526
132,Ditto,Normal,None,288,48,48,48,48,48,48,1,0,Very Weak,12,0,0.18503937007874016,0.23243243243243245,0.17551020408163268,0.20652173913043478,0.12173913043478263,0.22051282051282053,0.11894736842105261
133,Eevee,Normal,None,325,55,55,50,45,65,55,1,0,Weak,12,0,0.2125984251968504,0.2702702702702703,0.1836734693877551,0.19021739130434784,0.19565217391304346,0.2564102564102564,0.15789473684210528
133,Eevee,Normal,None,435,65,75,70,65,85,75,1,0,Average,12,0,0.25196850393700787,0.3783783783783784,0.2653061224489796,0.29891304347826086,0.28260869565217395,0.358974358974359,0.27368421052631575
134,Vaporeon,Water,None,525,130,65,60,110,95,65,1,0,Strong,17,0,0.5078740157480315,0.32432432432432434,0.22448979591836737,0.5434782608695652,0.32608695652173914,0.30769230769230765,0.36842105263157887
135,Jolteon,Electric,None,525,65,65,60,110,95,130,1,0,Strong,3,0,0.25196850393700787,0.32432432432432434,0.22448979591836737,0.5434782608695652,0.32608695652173914,0.641025641025641,0.36842105263157887
136,Flareon,Fire,None,525,65,130,60,95,110,65,1,0,Strong,6,0,0.25196850393700787,0.6756756756756757,0.22448979591836737,0.4619565217391304,0.391304347826087,0.30769230769230765,0.36842105263157887
137,Porygon,Normal,None,395,65,60,70,85,75,40,1,0,Weak,12,0,0.25196850393700787,0.2972972972972973,0.2653061224489796,0.4076086956521739,0.2391304347826087,0.1794871794871795,0.23157894736842108
138,Omanyte,Rock,Water,355,35,40,100,90,55,35,1,0,Weak,15,1,0.13385826771653545,0.1891891891891892,0.3877551020408163,0.43478260869565216,0.15217391304347827,0.15384615384615385,0.18947368421052632
139,Omastar,Rock,Water,495,70,60,125,115,70,55,1,0,Average,15,1,0.27165354330708663,0.2972972972972973,0.4897959183673469,0.5706521739130435,0.2173913043478261,0.2564102564102564,0.33684210526315783
140,Kabuto,Rock,Water,355,30,80,90,55,45,55,1,0,Weak,15,1,0.11417322834645668,0.40540540540540543,0.3469387755102041,0.24456521739130435,0.10869565217391305,0.2564102564102564,0.18947368421052632
141,Kabutops,Rock,Water,495,60,115,105,65,70,80,1,0,Average,15,1,0.23228346456692914,0.5945945945945947,0.40816326530612246,0.29891304347826086,0.2173913043478261,0.3846153846153846,0.33684210526315783
142,Aerodactyl,Rock,Flying,515,80,105,65,60,75,130,1,0,Strong,15,1,0.3110236220472441,0.5405405405405406,0.2448979591836735,0.2717391304347826,0.2391304347826087,0.641025641025641,0.35789473684210527
142,Aerodactyl,Rock,Flying,615,80,135,85,70,95,150,1,0,Uber,15,1,0.3110236220472441,0.7027027027027029,0.326530612244898,0.3260869565217391,0.32608695652173914,0.7435897435897436,0.4631578947368421
143,Snorlax,Normal,None,540,160,110,65,65,110,30,1,0,Strong,12,0,0.6259842519685039,0.5675675675675675,0.2448979591836735,0.29891304347826086,0.391304347826087,0.12820512820512822,0.38421052631578945
144,Articuno,Ice,Flying,580,90,85,100,95,125,85,1,1,Strong,11,1,0.35039370078740156,0.43243243243243246,0.3877551020408163,0.4619565217391304,0.45652173913043476,0.41025641025641024,0.4263157894736842
144,Articuno,Psychic,Flying,580,90,85,85,125,100,95,1,1,Strong,14,1,0.35039370078740156,0.43243243243243246,0.326530612244898,0.625,0.34782608695652173,0.4615384615384615,0.4263157894736842
145,Zapdos,Electric,Flying,580,90,90,85,125,90,100,1,1,Strong,3,1,0.35039370078740156,0.4594594594594595,0.326530612244898,0.625,0.30434782608695654,0.4871794871794871,0.4263157894736842
145,Zapdos,Fighting,Flying,580,90,125,90,85,90,100,1,1,Strong,5,1,0.35039370078740156,0.6486486486486487,0.3469387755102041,0.4076086956521739,0.30434782608695654,0.4871794871794871,0.4263157894736842
146,Moltres,Fire,Flying,580,90,100,90,125,85,90,1,1,Strong,6,1,0.35039370078740156,0.5135135135135136,0.3469387755102041,0.625,0.28260869565217395,0.4358974358974359,0.4263157894736842
146,Moltres,Dark,Flying,580,90,85,90,100,125,90,1,1,Strong,1,1,0.35039370078740156,0.43243243243243246,0.3469387755102041,0.48913043478260865,0.45652173913043476,0.4358974358974359,0.4263157894736842
147,Dratini,Dragon,None,300,41,64,45,50,50,50,1,0,Weak,2,0,0.15748031496062992,0.31891891891891894,0.163265306122449,0.21739130434782608,0.13043478260869565,0.23076923076923075,0.13157894736842105
148,Dragonair,Dragon,None,420,61,84,65,70,70,70,1,0,Average,2,0,0.23622047244094488,0.42702702702702705,0.2448979591836735,0.3260869565217391,0.2173913043478261,0.3333333333333333,0.2578947368421053
149,Dragonite,Dragon,Flying,600,91,134,95,100,100,80,1,0,Uber,2,1,0.3543307086614173,0.6972972972972973,0.3673469387755102,0.48913043478260865,0.34782608695652173,0.3846153846153846,0.4473684210526315
149,Dragonite,Dragon,Flying,700,91,124,115,145,125,100,1,0,Uber,2,1,0.3543307086614173,0.6432432432432433,0.4489795918367347,0.733695652173913,0.45652173913043476,0.4871794871794871,0.5526315789473684
150,Mewtwo,Psychic,None,680,106,110,90,154,90,130,1,1,Uber,14,0,0.41338582677165353,0.5675675675675675,0.3469387755102041,0.7826086956521738,0.30434782608695654,0.641025641025641,0.531578947368421
150,Mewtwo,Psychic,Fighting,780,106,190,100,154,100,130,1,1,Uber,14,1,0.41338582677165353,1.0000000000000002,0.3877551020408163,0.7826086956521738,0.34782608695652173,0.641025641025641,0.6368421052631579
150,Mewtwo,Psychic,None,780,106,150,70,194,120,140,1,1,Uber,14,0,0.41338582677165353,0.7837837837837838,0.2653061224489796,1.0,0.43478260869565216,0.6923076923076923,0.6368421052631579
151,Mew,Psychic,None,600,100,100,100,100,100,100,1,1,Uber,14,0,0.38976377952755903,0.5135135135135136,0.3877551020408163,0.48913043478260865,0.34782608695652173,0.4871794871794871,0.4473684210526315
152,Chikorita,Grass,None,318,45,49,65,49,65,45,2,0,Weak,9,0,0.1732283464566929,0.23783783783783785,0.2448979591836735,0.21195652173913046,0.19565217391304346,0.20512820512820515,0.1505263157894737
153,Bayleef,Grass,None,405,60,62,80,63,80,60,2,0,Average,9,0,0.23228346456692914,0.3081081081081081,0.30612244897959184,0.2880434782608695,0.2608695652173913,0.28205128205128205,0.24210526315789474
154,Meganium,Grass,None,525,80,82,100,83,100,80,2,0,Strong,9,0,0.3110236220472441,0.41621621621621624,0.3877551020408163,0.3967391304347826,0.34782608695652173,0.3846153846153846,0.36842105263157887
155,Cyndaquil,Fire,None,309,39,52,43,60,50,65,2,0,Weak,6,0,0.14960629921259844,0.25405405405405407,0.15510204081632656,0.2717391304347826,0.13043478260869565,0.30769230769230765,0.14105263157894735
156,Quilava,Fire,None,405,58,64,58,80,65,80,2,0,Average,6,0,0.22440944881889763,0.31891891891891894,0.2163265306122449,0.3804347826086956,0.19565217391304346,0.3846153846153846,0.24210526315789474
157,Typhlosion,Fire,None,534,78,84,78,109,85,100,2,0,Strong,6,0,0.3031496062992126,0.42702702702702705,0.2979591836734694,0.5380434782608695,0.28260869565217395,0.4871794871794871,0.3778947368421053
157,Typhlosion,Fire,Ghost,534,73,84,78,119,85,95,2,0,Strong,6,1,0.28346456692913385,0.42702702702702705,0.2979591836734694,0.592391304347826,0.28260869565217395,0.4615384615384615,0.3778947368421053
158,Totodile,Water,None,314,50,65,64,44,48,43,2,0,Weak,17,0,0.19291338582677164,0.32432432432432434,0.24081632653061227,0.1847826086956522,0.12173913043478263,0.19487179487179487,0.1463157894736842
159,Croconaw,Water,None,405,65,80,80,59,63,58,2,0,Average,17,0,0.25196850393700787,0.40540540540540543,0.30612244897959184,0.2663043478260869,0.18695652173913047,0.2717948717948718,0.24210526315789474
160,Feraligatr,Water,None,530,85,105,100,79,83,78,2,0,Strong,17,0,0.33070866141732286,0.5405405405405406,0.3877551020408163,0.37499999999999994,0.2739130434782609,0.37435897435897436,0.37368421052631573
161,Sentret,Normal,None,215,35,46,34,35,45,20,2,0,Very Weak,12,0,0.13385826771653545,0.22162162162162163,0.11836734693877551,0.1358695652173913,0.10869565217391305,0.07692307692307693,0.04210526315789473
162,Furret,Normal,None,415,85,76,64,45,55,90,2,0,Average,12,0,0.33070866141732286,0.3837837837837838,0.24081632653061227,0.19021739130434784,0.15217391304347827,0.4358974358974359,0.25263157894736843
163,Hoothoot,Normal,Flying,262,60,30,30,36,56,50,2,0,Very Weak,12,1,0.23228346456692914,0.13513513513513514,0.10204081632653061,0.14130434782608695,0.1565217391304348,0.23076923076923075,0.09157894736842107
164,Noctowl,Normal,Flying,452,100,50,50,86,96,70,2,0,Average,12,1,0.38976377952755903,0.24324324324324326,0.1836734693877551,0.4130434782608695,0.3304347826086957,0.3333333333333333,0.29157894736842105
165,Ledyba,Bug,Flying,265,40,20,30,40,80,55,2,0,Very Weak,0,1,0.15354330708661418,0.08108108108108109,0.10204081632653061,0.16304347826086957,0.2608695652173913,0.2564102564102564,0.09473684210526315
166,Ledian,Bug,Flying,390,55,35,50,55,110,85,2,0,Weak,0,1,0.2125984251968504,0.16216216216216217,0.1836734693877551,0.24456521739130435,0.391304347826087,0.41025641025641024,0.22631578947368422
167,Spinarak,Bug,Poison,250,40,60,40,40,40,30,2,0,Very Weak,0,1,0.15354330708661418,0.2972972972972973,0.14285714285714288,0.16304347826086957,0.08695652173913043,0.12820512820512822,0.07894736842105263
168,Ariados,Bug,Poison,400,70,90,70,60,70,40,2,0,Average,0,1,0.27165354330708663,0.4594594594594595,0.2653061224489796,0.2717391304347826,0.2173913043478261,0.1794871794871795,0.23684210526315788
169,Crobat,Poison,Flying,535,85,90,80,70,80,130,2,0,Strong,13,1,0.33070866141732286,0.4594594594594595,0.30612244897959184,0.3260869565217391,0.2608695652173913,0.641025641025641,0.3789473684210526
170,Chinchou,Water,Electric,330,75,38,38,56,56,67,2,0,Weak,17,1,0.29133858267716534,0.1783783783783784,0.13469387755102044,0.25,0.1565217391304348,0.31794871794871793,0.16315789473684209
